  46.370   13.492 1
  46.365   13.478 1
  46.359   13.470 1
  46.358   13.463 1
  46.361   13.456 1
  46.361   13.444 1
  46.355   13.436 1
  46.342   13.442 1
  46.333   13.446 1
  46.328   13.450 1
  46.320   13.442 1
  46.320   13.432 1
  46.321   13.421 1
  46.317   13.415 1
  46.312   13.417 1
  46.304   13.422 1
  46.304   13.407 1
  46.299   13.400 1
  46.299   13.378 1
  46.292   13.376 1
  46.286   13.378 1
  46.289   13.390 1
  46.280   13.393 1
  46.273   13.398 1
  46.265   13.397 1
  46.247   13.405 1
  46.237   13.412 1
  46.235   13.422 1
  46.232   13.424 1
  46.228   13.419 1
  46.221   13.415 1
  46.212   13.413 1
  46.202   13.424 1
  46.210   13.439 1
  46.207   13.453 1
  46.205   13.464 1
  46.212   13.461 1
  46.218   13.450 1
  46.224   13.434 1
  46.231   13.443 1
  46.226   13.451 1
  46.226   13.460 1
  46.225   13.476 1
  46.221   13.490 1
  46.213   13.499 1
  46.213   13.513 1
  46.218   13.528 1
  46.213   13.532 1
  46.211   13.544 1
  46.203   13.556 1
  46.197   13.563 1
  46.192   13.561 1
  46.184   13.560 1
  46.182   13.571 1
  46.191   13.581 1
  46.196   13.588 1
  46.193   13.592 1
  46.187   13.592 1
  46.185   13.613 1
  46.181   13.611 1
  46.186   13.620 1
  46.191   13.629 1
  46.187   13.643 1
  46.182   13.658 1
  46.175   13.668 1
  46.170   13.664 1
  46.163   13.656 1
  46.156   13.653 1
  46.149   13.647 1
  46.145   13.645 1
  46.140   13.642 1
  46.135   13.631 1
  46.127   13.619 1
  46.116   13.606 1
  46.105   13.591 1
  46.099   13.579 1
  46.090   13.569 1
  46.087   13.557 1
  46.080   13.542 1
  46.068   13.529 1
  46.062   13.517 1
  46.059   13.502 1
  46.053   13.495 1
  46.051   13.503 1
  46.048   13.506 1
  46.040   13.505 1
  46.031   13.499 1
  46.028   13.497 1
  46.024   13.497 1
  46.017   13.494 1
  46.013   13.489 1
  46.010   13.481 1
  46.006   13.475 1
  46.002   13.476 1
  45.995   13.486 1
  45.990   13.492 1
  45.985   13.496 1
  45.982   13.497 1
  45.980   13.501 1
  45.982   13.507 1
  45.986   13.514 1
  45.985   13.517 1
  45.979   13.520 1
  45.974   13.523 1
  45.972   13.532 1
  45.970   13.537 1
  45.972   13.545 1
  45.971   13.555 1
  45.971   13.562 1
  45.976   13.568 1
  45.984   13.575 1
  45.987   13.577 1
  45.990   13.583 1
  45.988   13.593 1
  45.987   13.604 1
  45.991   13.621 1
  45.985   13.629 1
  45.977   13.633 1
  45.966   13.631 1
  45.954   13.627 1
  45.947   13.627 1
  45.938   13.631 1
  45.932   13.631 1
  45.923   13.623 1
  45.903   13.608 1
  45.899   13.602 1
  45.893   13.594 1
  45.885   13.588 1
  45.879   13.586 1
  45.871   13.580 1
  45.864   13.577 1
  45.856   13.574 1
  45.853   13.574 1
  45.846   13.576 1
  45.836   13.581 1
  45.828   13.586 1
  45.822   13.589 1
  45.815   13.590 1
  45.811   13.591 1
  45.807   13.595 1
  45.804   13.598 1
  45.800   13.610 1
  45.800   13.624 1
  45.801   13.631 1
  45.800   13.640 1
  45.800   13.649 1
  45.800   13.656 1
  45.798   13.662 1
  45.796   13.669 1
  45.796   13.673 1
  45.794   13.679 1
  45.778   13.701 1
  45.769   13.714 1
  45.758   13.733 1
  45.755   13.740 1
  45.755   13.745 1
  45.754   13.758 1
  45.752   13.764 1
  45.748   13.774 1
  45.746   13.781 1
  45.739   13.791 1
  45.730   13.798 1
  45.723   13.802 1
  45.720   13.808 1
  45.717   13.815 1
  45.712   13.823 1
  45.706   13.825 1
  45.702   13.824 1
  45.687   13.830 1
  45.678   13.838 1
  45.665   13.851 1
  45.658   13.865 1
  45.648   13.883 1
  45.641   13.898 1
  45.633   13.912 1
  45.629   13.906 1
  45.623   13.894 1
  45.616   13.873 1
  45.613   13.866 1
  45.606   13.866 1
  45.598   13.863 1
  45.595   13.859 1
  45.592   13.851 1
  45.590   13.846 1
  45.585   13.843 1
  45.580   13.842 1
  45.577   13.837 1
  45.575   13.825 1
  45.576   13.812 1
  45.579   13.795 1
  45.583   13.775 1
  45.587   13.762 1
  45.590   13.749 1
  45.595   13.738 1
  45.703   13.032 0
  45.703   13.038 1
  45.706   13.042 1
  45.710   13.038 1
  45.714   13.035 1
  45.723   13.035 1
  45.728   13.030 1
  45.735   13.028 1
  45.740   13.031 1
  45.740   13.023 1
  45.736   13.016 1
  45.728   13.013 1
  45.727   13.004 1
  45.734   13.004 1
  45.738   13.010 1
  45.743   13.014 1
  45.754   13.000 1
  45.760   13.003 1
  45.765   12.998 1
  45.766   13.007 1
  45.770   13.008 1
  45.769   13.002 1
  45.771   12.995 1
  45.782   12.988 1
  45.792   12.983 1
  45.796   12.981 1
  45.798   12.980 1
  45.805   12.994 1
  45.808   12.991 1
  45.805   12.988 1
  45.803   12.981 1
  45.809   12.980 1
  45.813   12.976 1
  45.817   12.980 1
  45.818   12.985 1
  45.815   12.988 1
  45.813   12.992 1
  45.815   12.996 1
  45.822   12.992 1
  45.825   12.985 1
  45.824   12.976 1
  45.825   12.972 1
  45.828   12.974 1
  45.829   12.977 1
  45.832   12.978 1
  45.836   12.968 1
  45.839   12.965 1
  45.843   12.966 1
  45.845   12.953 1
  45.842   12.949 1
  45.834   12.949 1
  45.829   12.951 1
  45.822   12.959 1
  45.823   12.950 1
  45.822   12.943 1
  45.813   12.928 1
  45.815   12.927 1
  45.822   12.925 1
  45.830   12.921 1
  45.825   12.912 1
  45.829   12.905 1
  45.824   12.890 1
  45.820   12.887 1
  45.819   12.878 1
  45.823   12.876 1
  45.831   12.874 1
  45.839   12.876 1
  45.850   12.886 1
  45.850   12.878 1
  45.846   12.870 1
  45.849   12.863 1
  45.848   12.849 1
  45.848   12.838 1
  45.843   12.834 1
  45.840   12.828 1
  45.840   12.823 1
  45.836   12.818 1
  45.825   12.814 1
  45.824   12.810 1
  45.830   12.803 1
  45.833   12.801 1
  45.845   12.802 1
  45.846   12.796 1
  45.857   12.784 1
  45.856   12.777 1
  45.856   12.771 1
  45.849   12.766 1
  45.839   12.764 1
  45.832   12.755 1
  45.827   12.739 1
  45.836   12.730 1
  45.826   12.721 1
  45.824   12.717 1
  45.821   12.715 1
  45.816   12.709 1
  45.809   12.699 1
  45.806   12.693 1
  45.797   12.686 1
  45.790   12.680 1
  45.790   12.674 1
  45.793   12.662 1
  45.795   12.655 1
  45.800   12.651 1
  45.805   12.655 1
  45.810   12.653 1
  45.810   12.648 1
  45.817   12.648 1
  45.819   12.645 1
  45.816   12.636 1
  45.822   12.633 1
  45.827   12.628 1
  45.826   12.617 1
  45.835   12.606 1
  45.827   12.593 1
  45.819   12.597 1
  45.819   12.592 1
  45.812   12.592 1
  45.811   12.585 1
  45.816   12.584 1
  45.817   12.580 1
  45.821   12.577 1
  45.820   12.574 1
  45.826   12.567 1
  45.828   12.563 1
  45.821   12.559 1
  45.825   12.551 1
  45.829   12.556 1
  45.834   12.556 1
  45.832   12.550 1
  45.835   12.548 1
  45.836   12.555 1
  45.840   12.554 1
  45.840   12.560 1
  45.846   12.554 1
  45.847   12.548 1
  45.851   12.551 1
  45.856   12.551 1
  45.859   12.544 1
  45.857   12.535 1
  45.860   12.530 1
  45.863   12.534 1
  45.873   12.529 1
  45.878   12.533 1
  45.886   12.523 1
  45.901   12.513 1
  45.900   12.520 1
  45.903   12.527 1
  45.907   12.527 1
  45.908   12.523 1
  45.910   12.516 1
  45.910   12.507 1
  45.917   12.503 1
  45.920   12.495 1
  45.920   12.486 1
  45.928   12.473 1
  45.934   12.467 1
  45.944   12.459 1
  45.951   12.458 1
  45.947   12.450 1
  45.949   12.446 1
  45.948   12.436 1
  45.952   12.426 1
  45.955   12.426 1
  45.966   12.430 1
  45.993   12.435 1
  45.999   12.425 1
  46.007   12.422 1
  46.010   12.425 1
  46.013   12.417 1
  46.016   12.422 1
  46.020   12.419 1
  46.032   12.416 1
  46.036   12.405 1
  46.048   12.407 1
  46.055   12.410 1
  46.060   12.414 1
  46.063   12.417 1
  46.066   12.425 1
  46.073   12.427 1
  46.082   12.433 1
  46.082   12.443 1
  46.087   12.452 1
  46.090   12.456 1
  46.093   12.463 1
  46.096   12.462 1
  46.098   12.467 1
  46.097   12.476 1
  46.103   12.482 1
  46.106   12.479 1
  46.108   12.483 1
  46.114   12.489 1
  46.120   12.490 1
  46.124   12.492 1
  46.128   12.494 1
  46.134   12.497 1
  46.141   12.496 1
  46.150   12.496 1
  46.155   12.491 1
  46.160   12.484 1
  46.164   12.474 1
  46.166   12.464 1
  46.167   12.460 1
  46.173   12.458 1
  46.177   12.456 1
  46.180   12.448 1
  46.185   12.441 1
  46.188   12.443 1
  46.193   12.444 1
  46.198   12.441 1
  46.207   12.444 1
  46.210   12.430 1
  46.207   12.413 1
  46.208   12.405 1
  46.225   12.406 1
  46.225   12.397 1
  46.227   12.385 1
  46.229   12.382 1
  46.232   12.378 1
  46.232   12.373 1
  46.234   12.365 1
  46.246   12.354 1
  46.247   12.345 1
  46.251   12.343 1
  46.256   12.349 1
  46.260   12.337 1
  46.263   12.322 1
  46.272   12.307 1
  46.281   12.307 1
  43.864    7.497 0
  43.875    7.504 1
  43.884    7.511 1
  43.889    7.520 1
  43.894    7.528 1
  43.896    7.539 1
  43.899    7.551 1
  43.901    7.557 1
  43.904    7.559 1
  43.912    7.561 1
  43.916    7.559 1
  43.925    7.569 1
  43.937    7.570 1
  43.943    7.568 1
  43.953    7.557 1
  43.956    7.577 1
  43.960    7.596 1
  43.960    7.612 1
  43.969    7.630 1
  43.976    7.644 1
  43.984    7.655 1
  43.995    7.664 1
  44.004    7.664 1
  44.018    7.659 1
  44.026    7.659 1
  44.031    7.664 1
  44.037    7.674 1
  44.040    7.688 1
  44.046    7.696 1
  44.057    7.702 1
  44.066    7.706 1
  44.068    7.725 1
  44.074    7.727 1
  44.081    7.731 1
  44.083    7.737 1
  44.085    7.741 1
  44.091    7.750 1
  44.093    7.741 1
  44.091    7.726 1
  44.095    7.720 1
  44.104    7.716 1
  44.112    7.703 1
  44.126    7.717 1
  44.132    7.716 1
  44.133    7.720 1
  44.135    7.731 1
  44.143    7.735 1
  44.145    7.741 1
  44.146    7.748 1
  44.148    7.750 1
  44.150    7.758 1
  44.145    7.772 1
  44.139    7.786 1
  44.133    7.792 1
  44.136    7.799 1
  44.136    7.804 1
  44.130    7.807 1
  44.129    7.816 1
  44.129    7.822 1
  44.124    7.827 1
  44.127    7.840 1
  44.124    7.848 1
  44.122    7.856 1
  44.122    7.865 1
  44.118    7.869 1
  44.116    7.876 1
  44.112    7.878 1
  44.109    7.883 1
  44.110    7.891 1
  44.112    7.903 1
  44.112    7.916 1
  44.109    7.924 1
  44.104    7.931 1
  44.101    7.934 1
  44.102    7.939 1
  44.104    7.951 1
  44.107    7.961 1
  44.112    7.967 1
  44.113    7.974 1
  44.111    7.980 1
  44.110    7.990 1
  44.106    7.999 1
  44.101    8.011 1
  44.104    8.016 1
  44.108    8.019 1
  44.114    8.015 1
  44.118    8.012 1
  44.124    8.012 1
  44.131    7.996 1
  44.132    7.987 1
  44.144    7.992 1
  44.152    8.007 1
  44.155    8.019 1
  44.155    8.033 1
  44.149    8.042 1
  44.142    8.047 1
  44.143    8.056 1
  44.146    8.065 1
  44.147    8.077 1
  44.158    8.078 1
  44.158    8.082 1
  44.164    8.088 1
  44.172    8.093 1
  44.175    8.098 1
  44.180    8.099 1
  44.183    8.097 1
  44.187    8.094 1
  44.198    8.094 1
  44.205    8.090 1
  44.203    8.086 1
  44.208    8.087 1
  44.213    8.084 1
  44.211    8.077 1
  44.216    8.073 1
  44.220    8.074 1
  44.226    8.070 1
  44.230    8.074 1
  44.237    8.083 1
  44.242    8.082 1
  44.243    8.073 1
  44.244    8.074 1
  44.252    8.066 1
  44.259    8.072 1
  44.274    8.088 1
  44.280    8.085 1
  44.287    8.076 1
  44.289    8.068 1
  44.289    8.061 1
  44.295    8.061 1
  44.301    8.065 1
  44.309    8.069 1
  44.308    8.073 1
  44.310    8.080 1
  44.306    8.083 1
  44.305    8.091 1
  44.302    8.096 1
  44.311    8.105 1
  44.322    8.108 1
  44.329    8.115 1
  44.334    8.124 1
  44.334    8.128 1
  44.335    8.135 1
  44.337    8.137 1
  44.343    8.138 1
  44.343    8.144 1
  44.350    8.146 1
  44.360    8.146 1
  44.369    8.143 1
  44.372    8.142 1
  44.376    8.150 1
  44.385    8.150 1
  44.387    8.162 1
  44.394    8.170 1
  44.401    8.176 1
  44.396    8.185 1
  44.403    8.198 1
  44.406    8.210 1
  44.414    8.211 1
  44.422    8.211 1
  44.425    8.221 1
  44.430    8.225 1
  44.435    8.224 1
  44.440    8.219 1
  44.449    8.209 1
  44.457    8.211 1
  44.460    8.199 1
  44.463    8.192 1
  44.467    8.196 1
  44.470    8.196 1
  44.479    8.195 1
  44.482    8.206 1
  44.481    8.220 1
  44.494    8.223 1
  44.496    8.215 1
  44.514    8.225 1
  44.520    8.243 1
  44.528    8.248 1
  44.529    8.255 1
  44.521    8.263 1
  44.515    8.268 1
  44.507    8.276 1
  44.508    8.287 1
  44.503    8.293 1
  44.502    8.300 1
  44.501    8.310 1
  44.492    8.316 1
  44.486    8.325 1
  44.484    8.342 1
  44.485    8.351 1
  44.480    8.355 1
  44.475    8.352 1
  44.464    8.363 1
  44.466    8.373 1
  44.473    8.380 1
  44.477    8.400 1
  44.480    8.395 1
  44.484    8.395 1
  44.491    8.404 1
  44.496    8.402 1
  44.508    8.409 1
  44.507    8.426 1
  44.500    8.429 1
  44.502    8.442 1
  44.494    8.451 1
  44.504    8.454 1
  44.515    8.461 1
  44.521    8.472 1
  44.509    8.482 1
  44.506    8.517 1
  44.510    8.524 1
  44.511    8.536 1
  44.501    8.550 1
  44.501    8.564 1
  44.507    8.578 1
  44.514    8.583 1
  44.523    8.573 1
  44.523    8.582 1
  44.527    8.586 1
  44.523    8.592 1
  44.530    8.593 1
  44.534    8.594 1
  44.532    8.600 1
  44.537    8.606 1
  44.539    8.613 1
  44.547    8.621 1
  44.559    8.608 1
  44.565    8.609 1
  44.569    8.609 1
  44.571    8.620 1
  44.573    8.623 1
  44.574    8.615 1
  44.576    8.616 1
  44.576    8.623 1
  44.579    8.628 1
  44.584    8.627 1
  44.587    8.631 1
  44.580    8.644 1
  44.579    8.652 1
  44.585    8.655 1
  44.580    8.663 1
  44.583    8.670 1
  44.581    8.681 1
  44.575    8.687 1
  44.582    8.690 1
  44.582    8.694 1
  44.578    8.701 1
  44.580    8.715 1
  44.576    8.725 1
  44.570    8.733 1
  44.560    8.740 1
  44.551    8.740 1
  44.550    8.747 1
  44.539    8.746 1
  44.539    8.755 1
  44.533    8.759 1
  44.529    8.757 1
  44.523    8.752 1
  44.522    8.754 1
  44.528    8.761 1
  44.527    8.767 1
  44.520    8.769 1
  44.511    8.769 1
  44.506    8.771 1
  44.497    8.771 1
  44.491    8.769 1
  44.486    8.772 1
  44.484    8.775 1
  44.484    8.779 1
  44.483    8.791 1
  44.488    8.786 1
  44.490    8.785 1
  44.493    8.788 1
  44.494    8.794 1
  44.498    8.803 1
  44.505    8.799 1
  44.519    8.798 1
  44.535    8.811 1
  44.536    8.825 1
  44.538    8.830 1
  44.541    8.833 1
  44.551    8.828 1
  44.559    8.829 1
  44.561    8.848 1
  44.558    8.858 1
  44.560    8.866 1
  44.563    8.871 1
  44.560    8.876 1
  44.553    8.884 1
  44.553    8.887 1
  44.557    8.893 1
  44.563    8.903 1
  44.566    8.917 1
  44.571    8.918 1
  44.590    8.913 1
  44.608    8.913 1
  44.612    8.906 1
  44.622    8.903 1
  44.623    8.895 1
  44.634    8.884 1
  44.637    8.885 1
  44.639    8.890 1
  44.646    8.907 1
  44.650    8.914 1
  44.657    8.914 1
  44.663    8.924 1
  44.674    8.923 1
  44.677    8.933 1
  44.678    8.956 1
  44.662    8.971 1
  44.662    8.985 1
  44.661    8.995 1
  44.666    9.001 1
  44.663    9.023 1
  44.647    9.028 1
  44.645    9.035 1
  44.640    9.035 1
  44.638    9.043 1
  44.615    9.047 1
  44.621    9.060 1
  44.622    9.074 1
  44.617    9.085 1
  44.613    9.090 1
  44.611    9.101 1
  44.606    9.104 1
  44.596    9.105 1
  44.588    9.104 1
  44.580    9.110 1
  44.569    9.146 1
  44.570    9.153 1
  44.587    9.183 1
  44.587    9.190 1
  44.588    9.201 1
  44.589    9.206 1
  44.601    9.206 1
  44.608    9.207 1
  44.613    9.201 1
  44.612    9.211 1
  44.616    9.231 1
  44.616    9.246 1
  44.607    9.259 1
  44.594    9.247 1
  44.591    9.267 1
  44.589    9.289 1
  44.590    9.295 1
  44.601    9.299 1
  44.603    9.303 1
  44.600    9.306 1
  44.599    9.317 1
  44.587    9.329 1
  44.590    9.333 1
  44.573    9.364 1
  44.573    9.370 1
  44.579    9.370 1
  44.581    9.378 1
  44.582    9.387 1
  44.594    9.388 1
  44.594    9.399 1
  44.591    9.409 1
  44.578    9.416 1
  44.574    9.425 1
  44.567    9.434 1
  44.568    9.450 1
  44.563    9.454 1
  44.559    9.458 1
  44.561    9.478 1
  44.567    9.489 1
  44.554    9.491 1
  44.545    9.499 1
  44.537    9.503 1
  44.512    9.501 1
  44.497    9.493 1
  44.487    9.493 1
  44.479    9.490 1
  44.482    9.480 1
  44.482    9.469 1
  44.478    9.467 1
  44.473    9.469 1
  44.466    9.468 1
  44.455    9.464 1
  44.435    9.449 1
  44.434    9.441 1
  44.428    9.438 1
  44.418    9.436 1
  44.416    9.437 1
  44.416    9.447 1
  44.416    9.457 1
  44.421    9.465 1
  44.417    9.472 1
  44.413    9.469 1
  44.405    9.474 1
  44.418    9.487 1
  44.423    9.497 1
  44.425    9.520 1
  44.423    9.534 1
  44.424    9.546 1
  44.430    9.551 1
  44.434    9.564 1
  44.434    9.575 1
  44.429    9.579 1
  44.428    9.586 1
  44.434    9.594 1
  44.435    9.604 1
  44.432    9.605 1
  44.426    9.607 1
  44.425    9.616 1
  44.421    9.623 1
  44.415    9.633 1
  44.411    9.646 1
  44.406    9.654 1
  44.394    9.658 1
  44.382    9.662 1
  44.374    9.665 1
  44.368    9.673 1
  44.366    9.678 1
  44.367    9.684 1
  44.369    9.698 1
  44.363    9.708 1
  44.352    9.714 1
  44.336    9.722 1
  44.328    9.725 1
  44.325    9.735 1
  44.322    9.748 1
  44.316    9.759 1
  44.303    9.766 1
  44.297    9.768 1
  44.295    9.777 1
  44.291    9.783 1
  44.284    9.796 1
  44.276    9.806 1
  44.279    9.810 1
  44.278    9.820 1
  44.274    9.832 1
  44.267    9.844 1
  44.262    9.855 1
  44.256    9.856 1
  44.249    9.859 1
  44.236    9.861 1
  44.231    9.857 1
  44.224    9.871 1
  44.213    9.870 1
  44.202    9.864 1
  44.193    9.860 1
  44.191    9.858 1
  44.188    9.862 1
  44.182    9.861 1
  44.181    9.868 1
  44.192    9.874 1
  44.197    9.879 1
  44.199    9.885 1
  44.204    9.891 1
  44.208    9.894 1
  44.207    9.910 1
  44.203    9.910 1
  44.199    9.915 1
  44.199    9.924 1
  44.196    9.933 1
  44.193    9.935 1
  44.191    9.926 1
  44.184    9.917 1
  44.174    9.902 1
  44.166    9.890 1
  44.165    9.902 1
  44.170    9.912 1
  44.170    9.923 1
  44.166    9.930 1
  44.166    9.939 1
  44.165    9.958 1
  44.168    9.965 1
  44.168    9.975 1
  44.165    9.980 1
  44.153    9.978 1
  44.144    9.981 1
  44.138    9.978 1
  44.134    9.984 1
  44.130    9.984 1
  44.116    9.999 1
  44.109    9.999 1
  44.102    9.997 1
  44.099    9.990 1
  44.093    9.992 1
  44.094   10.004 1
  44.110   10.010 1
  44.119   10.024 1
  44.116   10.045 1
  44.113   10.050 1
  44.108   10.058 1
  44.094   10.075 1
  44.081   10.064 1
  44.063   10.042 1
  43.806    7.520 0
  43.820    7.514 1
  43.839    7.508 1
  43.844    7.504 1
  43.851    7.498 1
  43.864    7.497 1
  44.632    9.195 0
  44.638    9.198 1
  44.644    9.197 1
  44.648    9.200 1
  44.654    9.202 1
  44.663    9.204 1
  44.667    9.196 1
  44.675    9.196 1
  44.683    9.199 1
  44.680    9.223 1
  44.684    9.247 1
  44.691    9.240 1
  44.712    9.245 1
  44.689    9.260 1
  44.687    9.257 1
  44.678    9.259 1
  44.672    9.264 1
  44.678    9.270 1
  44.675    9.276 1
  44.680    9.291 1
  44.672    9.296 1
  44.672    9.301 1
  44.673    9.306 1
  44.678    9.308 1
  44.679    9.325 1
  44.679    9.329 1
  44.682    9.333 1
  44.686    9.331 1
  44.686    9.324 1
  44.693    9.324 1
  44.695    9.319 1
  44.702    9.319 1
  44.706    9.322 1
  44.710    9.320 1
  44.715    9.328 1
  44.720    9.332 1
  44.734    9.342 1
  44.733    9.333 1
  44.738    9.334 1
  44.742    9.324 1
  44.746    9.319 1
  44.745    9.307 1
  44.751    9.299 1
  44.758    9.295 1
  44.770    9.295 1
  44.773    9.309 1
  44.781    9.322 1
  44.788    9.321 1
  44.790    9.326 1
  44.795    9.340 1
  44.801    9.352 1
  44.811    9.366 1
  44.814    9.368 1
  44.823    9.355 1
  44.838    9.352 1
  44.864    9.345 1
  44.863    9.336 1
  44.865    9.329 1
  44.872    9.324 1
  44.873    9.320 1
  44.871    9.313 1
  44.873    9.303 1
  44.877    9.293 1
  44.881    9.297 1
  44.890    9.286 1
  44.894    9.290 1
  44.898    9.288 1
  44.901    9.292 1
  44.909    9.294 1
  44.917    9.294 1
  44.920    9.299 1
  44.925    9.291 1
  44.932    9.291 1
  44.930    9.303 1
  44.932    9.305 1
  44.932    9.312 1
  44.945    9.325 1
  44.948    9.327 1
  44.956    9.331 1
  44.965    9.340 1
  44.969    9.342 1
  44.973    9.343 1
  44.980    9.347 1
  44.988    9.349 1
  44.994    9.353 1
  44.997    9.353 1
  44.997    9.362 1
  45.000    9.372 1
  45.007    9.375 1
  45.013    9.377 1
  45.017    9.381 1
  45.020    9.373 1
  45.036    9.381 1
  45.044    9.375 1
  45.050    9.381 1
  45.061    9.392 1
  45.063    9.394 1
  45.063    9.406 1
  45.067    9.413 1
  45.069    9.410 1
  45.074    9.407 1
  45.076    9.416 1
  45.074    9.425 1
  45.072    9.434 1
  45.079    9.435 1
  45.083    9.442 1
  45.086    9.439 1
  45.091    9.442 1
  45.091    9.451 1
  45.093    9.471 1
  45.099    9.489 1
  45.100    9.495 1
  45.098    9.502 1
  45.093    9.509 1
  45.087    9.519 1
  45.080    9.523 1
  45.075    9.523 1
  45.075    9.528 1
  45.077    9.539 1
  45.084    9.547 1
  45.092    9.549 1
  45.103    9.545 1
  45.112    9.537 1
  45.120    9.536 1
  45.124    9.537 1
  45.128    9.540 1
  45.128    9.550 1
  45.125    9.557 1
  45.118    9.565 1
  45.110    9.567 1
  45.101    9.569 1
  45.098    9.573 1
  45.093    9.580 1
  45.095    9.590 1
  45.099    9.604 1
  45.108    9.615 1
  45.116    9.619 1
  45.124    9.618 1
  45.135    9.621 1
  45.135    9.631 1
  45.132    9.634 1
  45.131    9.638 1
  45.128    9.641 1
  45.125    9.644 1
  45.116    9.644 1
  45.106    9.641 1
  45.095    9.636 1
  45.084    9.632 1
  45.077    9.639 1
  45.074    9.648 1
  45.071    9.660 1
  45.067    9.676 1
  45.062    9.683 1
  45.056    9.704 1
  45.053    9.717 1
  45.057    9.726 1
  45.066    9.728 1
  45.070    9.747 1
  45.076    9.748 1
  45.079    9.752 1
  45.084    9.754 1
  45.088    9.759 1
  45.099    9.748 1
  45.104    9.741 1
  45.108    9.742 1
  45.112    9.747 1
  45.112    9.752 1
  45.112    9.759 1
  45.108    9.765 1
  45.105    9.769 1
  45.092    9.778 1
  45.079    9.804 1
  45.077    9.815 1
  45.059    9.816 1
  45.053    9.820 1
  45.051    9.826 1
  45.057    9.833 1
  45.065    9.835 1
  45.073    9.832 1
  45.083    9.830 1
  45.091    9.833 1
  45.094    9.843 1
  45.094    9.850 1
  45.089    9.865 1
  45.083    9.868 1
  45.076    9.873 1
  45.072    9.870 1
  45.070    9.880 1
  45.076    9.891 1
  45.084    9.896 1
  45.094    9.897 1
  45.102    9.892 1
  45.107    9.883 1
  45.113    9.878 1
  45.121    9.877 1
  45.128    9.884 1
  45.130    9.893 1
  45.133    9.903 1
  45.137    9.909 1
  45.138    9.917 1
  45.131    9.927 1
  45.122    9.928 1
  45.110    9.921 1
  45.104    9.913 1
  45.097    9.912 1
  45.092    9.915 1
  45.097    9.929 1
  45.106    9.943 1
  45.119    9.955 1
  45.129    9.963 1
  45.133    9.966 1
  45.135    9.978 1
  45.130    9.988 1
  45.121    9.998 1
  45.113   10.006 1
  45.105   10.017 1
  45.095   10.026 1
  45.086   10.029 1
  45.079   10.028 1
  45.075   10.026 1
  45.068   10.029 1
  45.062   10.035 1
  45.061   10.041 1
  45.054   10.046 1
  45.044   10.046 1
  45.039   10.048 1
  45.038   10.054 1
  45.034   10.055 1
  45.039   10.077 1
  45.032   10.077 1
  45.026   10.080 1
  45.024   10.089 1
  45.021   10.101 1
  45.025   10.108 1
  45.026   10.114 1
  45.029   10.120 1
  45.031   10.125 1
  45.031   10.136 1
  45.035   10.142 1
  45.041   10.147 1
  45.044   10.157 1
  45.042   10.165 1
  45.036   10.168 1
  45.032   10.168 1
  45.029   10.182 1
  45.028   10.188 1
  45.032   10.194 1
  45.032   10.200 1
  45.030   10.209 1
  45.029   10.217 1
  45.027   10.227 1
  45.023   10.234 1
  45.016   10.252 1
  45.009   10.257 1
  45.004   10.259 1
  44.999   10.269 1
  45.001   10.292 1
  44.998   10.302 1
  44.991   10.302 1
  44.983   10.304 1
  44.981   10.313 1
  44.975   10.325 1
  44.975   10.333 1
  44.969   10.349 1
  44.966   10.361 1
  44.968   10.368 1
  44.973   10.372 1
  44.980   10.382 1
  44.986   10.394 1
  44.987   10.404 1
  44.985   10.410 1
  44.985   10.414 1
  44.982   10.416 1
  44.973   10.421 1
  44.960   10.428 1
  44.953   10.433 1
  44.947   10.438 1
  44.941   10.449 1
  44.939   10.463 1
  44.933   10.482 1
  44.926   10.491 1
  44.924   10.501 1
  44.920   10.506 1
  44.917   10.510 1
  44.914   10.519 1
  44.917   10.530 1
  44.915   10.538 1
  44.913   10.555 1
  44.914   10.565 1
  44.916   10.577 1
  44.918   10.593 1
  44.922   10.604 1
  44.927   10.620 1
  44.929   10.626 1
  44.939   10.631 1
  44.940   10.637 1
  44.949   10.644 1
  44.967   10.654 1
  44.980   10.666 1
  44.980   10.675 1
  44.988   10.686 1
  44.982   10.688 1
  44.975   10.689 1
  44.966   10.685 1
  44.964   10.692 1
  44.973   10.702 1
  44.977   10.709 1
  44.986   10.713 1
  44.991   10.721 1
  44.993   10.729 1
  44.990   10.737 1
  44.981   10.739 1
  44.976   10.737 1
  44.969   10.744 1
  44.965   10.744 1
  44.957   10.738 1
  44.952   10.737 1
  44.950   10.749 1
  44.947   10.763 1
  44.937   10.819 1
  44.933   10.823 1
  44.936   10.831 1
  44.926   10.845 1
  44.930   10.856 1
  44.929   10.861 1
  44.921   10.872 1
  44.920   10.881 1
  44.917   10.889 1
  44.921   10.896 1
  44.924   10.905 1
  44.928   10.916 1
  44.925   10.935 1
  44.929   10.945 1
  44.936   10.952 1
  44.937   10.963 1
  44.942   10.972 1
  44.947   10.981 1
  44.953   10.993 1
  44.954   11.005 1
  44.954   11.017 1
  44.952   11.025 1
  44.952   11.033 1
  44.953   11.060 1
  44.959   11.071 1
  44.965   11.080 1
  44.962   11.095 1
  44.959   11.101 1
  44.954   11.104 1
  44.950   11.119 1
  44.941   11.124 1
  44.941   11.137 1
  44.933   11.142 1
  44.931   11.148 1
  44.937   11.153 1
  44.937   11.165 1
